shipment_id,event_time,period_date,origin_city,origin_state,destination_city,destination_state,mode,distance_km,weight_tons,sku,quantity,supplier_id,facility_id,urgent_flag
SHP_0F8681DEB0,2026-02-24T08:22:58.222918Z,2026-02-24,Ahmedabad,GJ,Jaipur,RJ,road,778,7.62,SKU_STEEL,145.02,SUP_TAT_001,FAC_CHN_01,False
SHP_C209328A9B,2026-02-24T08:23:00.227788Z,2026-02-24,Ahmedabad,GJ,Pune,MH,sea,1775,9.87,SKU_PLASTIC,19.68,SUP_MAH_002,FAC_BLR_01,False
SHP_A66383040A,2026-02-24T08:23:02.246815Z,2026-02-24,Jaipur,RJ,Hyderabad,TS,rail,1360,11.81,SKU_STEEL,162.64,SUP_MAH_002,FAC_MUM_01,False
SHP_B606C51BC6,2026-02-24T08:23:04.252914Z,2026-02-24,Hyderabad,TS,Pune,MH,rail,531,7.7,SKU_BEARING,14.3,SUP_MAH_002,FAC_BLR_01,False
SHP_AEC1EFA4FA,2026-02-24T08:23:06.258779Z,2026-02-24,Pune,MH,Bengaluru,KA,road,906,13.02,SKU_GEARBOX,182.16,SUP_GUJ_003,FAC_BLR_01,True
SHP_2AEA7A7415,2026-02-24T08:23:08.265178Z,2026-02-24,Pune,MH,Chennai,TN,road,1357,12.47,SKU_BEARING,39.41,SUP_TN_004,FAC_PUNE_01,False
SHP_519DD2CC63,2026-02-24T08:23:10.271033Z,2026-02-24,Bengaluru,KA,Mumbai,MH,rail,985,8.55,SKU_BEARING,37.79,SUP_TN_004,FAC_BLR_01,True
SHP_FFDDD3210C,2026-02-24T08:23:12.277385Z,2026-02-24,Hyderabad,TS,Chennai,TN,road,788,3.45,SKU_MOTOR,146.13,SUP_MAH_002,FAC_MUM_01,True
SHP_A8005701FB,2026-02-24T08:23:14.281055Z,2026-02-24,Kolkata,WB,Jaipur,RJ,rail,1383,16.16,SKU_BEARING,149.91,SUP_GUJ_003,FAC_CHN_01,False
SHP_097798FC00,2026-02-24T08:23:16.287601Z,2026-02-24,Mumbai,MH,Delhi,DL,rail,1420,8.0,SKU_STEEL,71.06,SUP_TN_004,FAC_CHN_01,False
SHP_EF1B732FB8,2026-02-24T08:23:18.293861Z,2026-02-24,Kolkata,WB,Ahmedabad,GJ,road,1617,7.31,SKU_GEARBOX,104.82,SUP_GUJ_003,FAC_MUM_01,False
SHP_0560AE8017,2026-02-24T08:23:20.299981Z,2026-02-24,Chennai,TN,Delhi,DL,road,1388,6.63,SKU_STEEL,142.81,SUP_TN_004,FAC_BLR_01,False
SHP_8B00852BB2,2026-02-24T08:23:22.304554Z,2026-02-24,Chennai,TN,Jaipur,RJ,road,340,10.67,SKU_STEEL,83.39,SUP_TAT_001,FAC_CHN_01,False
SHP_D9B692D58C,2026-02-24T08:23:24.309423Z,2026-02-24,Delhi,DL,Kolkata,WB,road,1500,9.92,SKU_STEEL,66.25,SUP_MAH_002,FAC_PUNE_01,False
SHP_B9141EFEF8,2026-02-24T08:23:26.317740Z,2026-02-24,Ahmedabad,GJ,Kolkata,WB,rail,1578,13.11,SKU_MOTOR,104.11,SUP_TN_004,FAC_CHN_01,False
SHP_28A2ED98F1,2026-02-24T08:23:28.324423Z,2026-02-24,Delhi,DL,Kolkata,WB,road,1500,12.27,SKU_PLASTIC,85.59,SUP_GUJ_003,FAC_PUNE_01,False
SHP_666E98F14E,2026-02-24T08:23:30.334461Z,2026-02-24,Ahmedabad,GJ,Pune,MH,road,1631,15.59,SKU_STEEL,180.75,SUP_TAT_001,FAC_BLR_01,False
SHP_1ABCA9BD8D,2026-02-24T08:23:32.343232Z,2026-02-24,Delhi,DL,Pune,MH,road,1420,5.84,SKU_MOTOR,53.81,SUP_TN_004,FAC_PUNE_01,False
SHP_522122344C,2026-02-24T08:23:34.354701Z,2026-02-24,Bengaluru,KA,Jaipur,RJ,rail,961,3.63,SKU_MOTOR,122.86,SUP_MAH_002,FAC_BLR_01,False
SHP_135B844EEA,2026-02-24T08:23:36.358113Z,2026-02-24,Delhi,DL,Mumbai,MH,road,1420,9.49,SKU_PLASTIC,163.29,SUP_GUJ_003,FAC_BLR_01,False
SHP_B46E9653E3,2026-02-24T08:23:38.364354Z,2026-02-24,Hyderabad,TS,Bengaluru,KA,rail,570,6.97,SKU_PLASTIC,73.73,SUP_TN_004,FAC_MUM_01,False
SHP_628E2DD409,2026-02-24T08:23:40.372105Z,2026-02-24,Jaipur,RJ,Ahmedabad,GJ,road,1564,15.54,SKU_GEARBOX,91.14,SUP_TN_004,FAC_PUNE_01,False
SHP_27D5B93675,2026-02-24T08:23:42.377968Z,2026-02-24,Chennai,TN,Delhi,DL,road,528,12.59,SKU_STEEL,45.85,SUP_GUJ_003,FAC_CHN_01,False
SHP_C67652EECD,2026-02-24T08:23:44.383488Z,2026-02-24,Kolkata,WB,Pune,MH,road,937,5.36,SKU_GEARBOX,103.55,SUP_GUJ_003,FAC_PUNE_01,False
SHP_638B42C438,2026-02-24T08:23:46.388527Z,2026-02-24,Delhi,DL,Jaipur,RJ,road,280,11.91,SKU_MOTOR,49.95,SUP_TN_004,FAC_PUNE_01,True
SHP_53532B5E00,2026-02-24T08:23:48.391238Z,2026-02-24,Hyderabad,TS,Pune,MH,rail,1325,16.8,SKU_MOTOR,76.32,SUP_TN_004,FAC_PUNE_01,False
SHP_D87A2DD62B,2026-02-24T08:23:50.396359Z,2026-02-24,Ahmedabad,GJ,Pune,MH,road,919,9.78,SKU_MOTOR,115.06,SUP_TN_004,FAC_MUM_01,False
SHP_9C53036C28,2026-02-24T08:23:52.403863Z,2026-02-24,Pune,MH,Jaipur,RJ,road,1119,6.8,SKU_STEEL,104.51,SUP_MAH_002,FAC_CHN_01,False
SHP_70A2076A2F,2026-02-24T08:23:54.408795Z,2026-02-24,Pune,MH,Jaipur,RJ,rail,1168,4.89,SKU_BEARING,52.11,SUP_TAT_001,FAC_MUM_01,False
SHP_63511E507D,2026-02-24T08:23:56.416108Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,road,530,7.75,SKU_GEARBOX,98.24,SUP_GUJ_003,FAC_CHN_01,False
SHP_313EF3D7C1,2026-02-24T08:23:58.440422Z,2026-02-24,Hyderabad,TS,Pune,MH,road,752,15.46,SKU_BEARING,47.69,SUP_MAH_002,FAC_PUNE_01,True
SHP_9419EC869A,2026-02-24T08:24:00.448618Z,2026-02-24,Bengaluru,KA,Mumbai,MH,rail,985,15.87,SKU_BEARING,61.81,SUP_TN_004,FAC_PUNE_01,False
SHP_9057F65D0B,2026-02-24T08:24:02.455946Z,2026-02-24,Delhi,DL,Bengaluru,KA,road,443,7.51,SKU_MOTOR,38.41,SUP_TN_004,FAC_PUNE_01,False
SHP_2695AF063F,2026-02-24T08:24:04.463823Z,2026-02-24,Kolkata,WB,Bengaluru,KA,road,1521,14.44,SKU_GEARBOX,185.73,SUP_TN_004,FAC_BLR_01,False
SHP_45AB33B903,2026-02-24T08:24:06.473820Z,2026-02-24,Chennai,TN,Mumbai,MH,road,1078,5.08,SKU_MOTOR,134.44,SUP_MAH_002,FAC_MUM_01,False
SHP_6EF7C7491C,2026-02-24T08:24:08.479397Z,2026-02-24,Bengaluru,KA,Chennai,TN,sea,350,5.34,SKU_BEARING,16.08,SUP_TN_004,FAC_MUM_01,False
SHP_A6B905F9D8,2026-02-24T08:24:10.496528Z,2026-02-24,Jaipur,RJ,Chennai,TN,road,658,3.61,SKU_STEEL,187.85,SUP_GUJ_003,FAC_PUNE_01,False
SHP_18EEBF7FC7,2026-02-24T08:24:12.503015Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,909,12.28,SKU_BEARING,161.04,SUP_TAT_001,FAC_CHN_01,False
SHP_A571C70C7C,2026-02-24T08:24:14.513121Z,2026-02-24,Chennai,TN,Hyderabad,TS,road,1146,4.64,SKU_STEEL,136.38,SUP_TN_004,FAC_BLR_01,False
SHP_1823EF4091,2026-02-24T08:24:16.522996Z,2026-02-24,Pune,MH,Jaipur,RJ,rail,1057,12.35,SKU_PLASTIC,89.86,SUP_GUJ_003,FAC_MUM_01,False
SHP_1C0D23113E,2026-02-24T08:24:18.526701Z,2026-02-24,Chennai,TN,Bengaluru,KA,road,350,3.46,SKU_BEARING,34.68,SUP_TAT_001,FAC_CHN_01,False
SHP_BA92D106B8,2026-02-24T08:24:20.535285Z,2026-02-24,Ahmedabad,GJ,Chennai,TN,road,1688,16.25,SKU_GEARBOX,80.05,SUP_MAH_002,FAC_PUNE_01,False
SHP_ACE7FF0CDE,2026-02-24T08:24:22.540558Z,2026-02-24,Delhi,DL,Chennai,TN,road,1102,16.08,SKU_MOTOR,171.71,SUP_MAH_002,FAC_CHN_01,False
SHP_C76C72D4A9,2026-02-24T08:24:24.552089Z,2026-02-24,Mumbai,MH,Pune,MH,rail,150,13.65,SKU_STEEL,175.33,SUP_TN_004,FAC_PUNE_01,False
SHP_B93BCD475D,2026-02-24T08:24:26.555811Z,2026-02-24,Hyderabad,TS,Pune,MH,rail,738,13.47,SKU_MOTOR,79.12,SUP_GUJ_003,FAC_CHN_01,False
SHP_AB65951E88,2026-02-24T08:24:28.560057Z,2026-02-24,Pune,MH,Hyderabad,TS,road,544,12.1,SKU_PLASTIC,50.54,SUP_MAH_002,FAC_PUNE_01,False
SHP_897C7F1429,2026-02-24T08:24:30.564318Z,2026-02-24,Chennai,TN,Kolkata,WB,air,1617,9.16,SKU_BEARING,79.82,SUP_TAT_001,FAC_PUNE_01,True
SHP_60330918E3,2026-02-24T08:24:32.579284Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,1674,7.44,SKU_BEARING,169.85,SUP_GUJ_003,FAC_BLR_01,True
SHP_C70AEFBD33,2026-02-24T08:24:34.585708Z,2026-02-24,Chennai,TN,Kolkata,WB,rail,626,13.19,SKU_BEARING,67.77,SUP_GUJ_003,FAC_MUM_01,False
SHP_E28E1F235E,2026-02-24T08:24:36.593185Z,2026-02-24,Chennai,TN,Delhi,DL,rail,1164,16.14,SKU_BEARING,106.53,SUP_TAT_001,FAC_MUM_01,False
SHP_C97D6AA6D5,2026-02-24T08:24:38.597221Z,2026-02-24,Jaipur,RJ,Bengaluru,KA,road,1067,9.08,SKU_BEARING,142.44,SUP_TAT_001,FAC_BLR_01,False
SHP_610E89395A,2026-02-24T08:24:40.602565Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,road,455,12.29,SKU_PLASTIC,139.44,SUP_MAH_002,FAC_CHN_01,True
SHP_F80FCC4B48,2026-02-24T08:24:42.610254Z,2026-02-24,Hyderabad,TS,Bengaluru,KA,road,570,12.66,SKU_PLASTIC,176.87,SUP_TAT_001,FAC_MUM_01,False
SHP_0EAEE14853,2026-02-24T08:24:44.614173Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,road,659,15.94,SKU_BEARING,169.51,SUP_TAT_001,FAC_MUM_01,False
SHP_EA70B24661,2026-02-24T08:24:46.621912Z,2026-02-24,Delhi,DL,Chennai,TN,road,1310,8.17,SKU_GEARBOX,180.71,SUP_TAT_001,FAC_BLR_01,False
SHP_949ED2E2F1,2026-02-24T08:24:48.633049Z,2026-02-24,Mumbai,MH,Jaipur,RJ,road,716,14.73,SKU_MOTOR,26.2,SUP_TAT_001,FAC_PUNE_01,False
SHP_8FA74B0781,2026-02-24T08:24:50.637456Z,2026-02-24,Kolkata,WB,Hyderabad,TS,sea,505,12.41,SKU_STEEL,32.6,SUP_GUJ_003,FAC_PUNE_01,False
SHP_D6EC17D07F,2026-02-24T08:24:52.643020Z,2026-02-24,Chennai,TN,Pune,MH,road,1679,16.19,SKU_BEARING,189.32,SUP_MAH_002,FAC_CHN_01,False
SHP_858ED99B88,2026-02-24T08:24:54.649895Z,2026-02-24,Pune,MH,Jaipur,RJ,road,771,4.1,SKU_PLASTIC,168.44,SUP_TAT_001,FAC_BLR_01,False
SHP_9AF67D3EF7,2026-02-24T08:24:56.660025Z,2026-02-24,Pune,MH,Ahmedabad,GJ,road,1784,4.7,SKU_BEARING,151.76,SUP_GUJ_003,FAC_CHN_01,False
SHP_D38BF47A98,2026-02-24T08:24:58.664087Z,2026-02-24,Bengaluru,KA,Mumbai,MH,road,985,15.41,SKU_MOTOR,74.4,SUP_TAT_001,FAC_PUNE_01,False
SHP_3EE239DAE0,2026-02-24T08:25:00.667054Z,2026-02-24,Kolkata,WB,Chennai,TN,road,730,4.99,SKU_GEARBOX,74.45,SUP_GUJ_003,FAC_CHN_01,False
SHP_34C937D398,2026-02-24T08:25:02.678185Z,2026-02-24,Ahmedabad,GJ,Delhi,DL,sea,437,13.01,SKU_GEARBOX,129.23,SUP_MAH_002,FAC_CHN_01,False
SHP_795E68CA27,2026-02-24T08:25:04.684611Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,rail,744,13.52,SKU_PLASTIC,84.89,SUP_TN_004,FAC_BLR_01,False
SHP_A959E41C87,2026-02-24T08:25:06.691201Z,2026-02-24,Pune,MH,Ahmedabad,GJ,rail,661,3.35,SKU_STEEL,71.62,SUP_MAH_002,FAC_PUNE_01,False
SHP_7E2C67775C,2026-02-24T08:25:08.698873Z,2026-02-24,Chennai,TN,Jaipur,RJ,road,1781,3.75,SKU_STEEL,172.65,SUP_MAH_002,FAC_CHN_01,False
SHP_4D48382A44,2026-02-24T08:25:10.709152Z,2026-02-24,Bengaluru,KA,Mumbai,MH,road,985,4.55,SKU_GEARBOX,185.85,SUP_TAT_001,FAC_PUNE_01,False
SHP_8189EE6CE6,2026-02-24T08:25:12.724352Z,2026-02-24,Chennai,TN,Kolkata,WB,rail,1682,12.45,SKU_GEARBOX,162.96,SUP_TAT_001,FAC_CHN_01,False
SHP_E70E17930E,2026-02-24T08:25:14.734111Z,2026-02-24,Kolkata,WB,Jaipur,RJ,sea,702,12.54,SKU_PLASTIC,75.82,SUP_MAH_002,FAC_BLR_01,False
SHP_C0798AB4A9,2026-02-24T08:25:16.743627Z,2026-02-24,Delhi,DL,Kolkata,WB,road,1500,12.65,SKU_MOTOR,152.31,SUP_TN_004,FAC_BLR_01,False
SHP_452A585CD2,2026-02-24T08:25:18.752948Z,2026-02-24,Delhi,DL,Chennai,TN,road,1364,17.41,SKU_STEEL,34.55,SUP_MAH_002,FAC_PUNE_01,False
SHP_E78E8EB484,2026-02-24T08:25:20.782533Z,2026-02-24,Jaipur,RJ,Kolkata,WB,road,1171,2.87,SKU_BEARING,113.14,SUP_TAT_001,FAC_MUM_01,False
SHP_9A304471AA,2026-02-24T08:25:22.786646Z,2026-02-24,Kolkata,WB,Hyderabad,TS,road,1149,3.92,SKU_BEARING,174.99,SUP_TAT_001,FAC_PUNE_01,False
SHP_C3A09C927C,2026-02-24T08:25:24.790660Z,2026-02-24,Jaipur,RJ,Ahmedabad,GJ,rail,1612,12.39,SKU_PLASTIC,56.15,SUP_TAT_001,FAC_CHN_01,True
SHP_AD91FAD4CC,2026-02-24T08:25:26.797236Z,2026-02-24,Ahmedabad,GJ,Delhi,DL,rail,593,14.82,SKU_BEARING,150.35,SUP_TAT_001,FAC_BLR_01,True
SHP_7702F5FB3F,2026-02-24T08:25:28.802973Z,2026-02-24,Pune,MH,Ahmedabad,GJ,rail,1553,3.22,SKU_GEARBOX,33.23,SUP_TN_004,FAC_BLR_01,False
SHP_282FAEC374,2026-02-24T08:25:30.803347Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,road,346,10.99,SKU_MOTOR,28.98,SUP_TAT_001,FAC_BLR_01,False
SHP_524A6786CD,2026-02-24T08:25:32.814218Z,2026-02-24,Jaipur,RJ,Ahmedabad,GJ,road,1063,6.52,SKU_GEARBOX,111.02,SUP_MAH_002,FAC_PUNE_01,False
SHP_6A4B9918DC,2026-02-24T08:25:34.817586Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,468,14.14,SKU_PLASTIC,74.45,SUP_TAT_001,FAC_PUNE_01,False
SHP_940E1AA1B5,2026-02-24T08:25:36.824121Z,2026-02-24,Kolkata,WB,Delhi,DL,rail,1500,17.18,SKU_PLASTIC,45.78,SUP_TN_004,FAC_CHN_01,False
SHP_4CAAF81140,2026-02-24T08:25:38.832152Z,2026-02-24,Pune,MH,Ahmedabad,GJ,road,1465,2.14,SKU_GEARBOX,29.52,SUP_TN_004,FAC_BLR_01,False
SHP_DF505F56AD,2026-02-24T08:25:40.836774Z,2026-02-24,Mumbai,MH,Delhi,DL,road,1420,16.25,SKU_BEARING,16.14,SUP_TN_004,FAC_BLR_01,False
SHP_DC7D4DED26,2026-02-24T08:25:42.843438Z,2026-02-24,Chennai,TN,Mumbai,MH,road,1161,14.67,SKU_GEARBOX,62.78,SUP_MAH_002,FAC_CHN_01,False
SHP_5FE7C961D1,2026-02-24T08:25:44.851558Z,2026-02-24,Chennai,TN,Kolkata,WB,air,807,16.37,SKU_MOTOR,100.83,SUP_TAT_001,FAC_PUNE_01,True
SHP_BC22157B3E,2026-02-24T08:25:46.857652Z,2026-02-24,Hyderabad,TS,Mumbai,MH,road,802,8.72,SKU_STEEL,135.78,SUP_TAT_001,FAC_BLR_01,False
SHP_9A0F535A6F,2026-02-24T08:25:48.864452Z,2026-02-24,Pune,MH,Mumbai,MH,rail,150,3.48,SKU_PLASTIC,158.16,SUP_TN_004,FAC_CHN_01,False
SHP_C5B2141C10,2026-02-24T08:25:50.868734Z,2026-02-24,Kolkata,WB,Pune,MH,rail,522,15.2,SKU_GEARBOX,138.7,SUP_TAT_001,FAC_PUNE_01,False
SHP_F84BD3C1C3,2026-02-24T08:25:52.875375Z,2026-02-24,Delhi,DL,Bengaluru,KA,sea,647,6.36,SKU_STEEL,194.4,SUP_TN_004,FAC_MUM_01,False
SHP_BA545FAE68,2026-02-24T08:25:54.884251Z,2026-02-24,Bengaluru,KA,Delhi,DL,road,1292,17.73,SKU_STEEL,183.84,SUP_TAT_001,FAC_PUNE_01,False
SHP_04AAE82A46,2026-02-24T08:25:56.887365Z,2026-02-24,Chennai,TN,Jaipur,RJ,sea,1253,10.36,SKU_PLASTIC,188.3,SUP_GUJ_003,FAC_CHN_01,False
SHP_E701E14737,2026-02-24T08:25:58.896571Z,2026-02-24,Jaipur,RJ,Kolkata,WB,road,321,16.76,SKU_MOTOR,165.45,SUP_TAT_001,FAC_BLR_01,False
SHP_84B01CB468,2026-02-24T08:26:00.900325Z,2026-02-24,Kolkata,WB,Delhi,DL,rail,1500,6.76,SKU_PLASTIC,63.42,SUP_TAT_001,FAC_MUM_01,False
SHP_A1B039A4E5,2026-02-24T08:26:02.909205Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,661,4.4,SKU_GEARBOX,151.38,SUP_MAH_002,FAC_MUM_01,False
SHP_E929F449A6,2026-02-24T08:26:04.917558Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,road,530,5.49,SKU_PLASTIC,62.89,SUP_GUJ_003,FAC_CHN_01,False
SHP_47DA43CA9D,2026-02-24T08:26:06.926675Z,2026-02-24,Kolkata,WB,Delhi,DL,sea,1500,9.45,SKU_MOTOR,73.21,SUP_TN_004,FAC_MUM_01,True
SHP_A40EE06169,2026-02-24T08:26:08.938828Z,2026-02-24,Hyderabad,TS,Delhi,DL,sea,573,13.65,SKU_MOTOR,76.54,SUP_GUJ_003,FAC_PUNE_01,False
SHP_67593CCC31,2026-02-24T08:26:10.944634Z,2026-02-24,Jaipur,RJ,Chennai,TN,road,1049,17.55,SKU_BEARING,36.31,SUP_MAH_002,FAC_PUNE_01,False
SHP_50B330EEE0,2026-02-24T08:26:12.953127Z,2026-02-24,Delhi,DL,Kolkata,WB,road,1500,12.16,SKU_STEEL,130.64,SUP_TN_004,FAC_CHN_01,False
SHP_1629516C6C,2026-02-24T08:26:14.957832Z,2026-02-24,Ahmedabad,GJ,Delhi,DL,rail,1600,3.45,SKU_GEARBOX,194.13,SUP_MAH_002,FAC_BLR_01,False
SHP_B570EC7FD0,2026-02-24T08:26:16.964900Z,2026-02-24,Chennai,TN,Delhi,DL,rail,1525,9.36,SKU_PLASTIC,54.78,SUP_TAT_001,FAC_PUNE_01,False
SHP_38A387A021,2026-02-24T08:26:18.977724Z,2026-02-24,Kolkata,WB,Pune,MH,road,717,8.93,SKU_GEARBOX,73.27,SUP_TAT_001,FAC_BLR_01,False
SHP_0BFC8C0E6A,2026-02-24T08:26:20.982066Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,road,493,11.76,SKU_PLASTIC,37.26,SUP_TN_004,FAC_BLR_01,False
SHP_3D3C6209E2,2026-02-24T08:26:23.024500Z,2026-02-24,Kolkata,WB,Chennai,TN,sea,666,8.35,SKU_GEARBOX,174.27,SUP_MAH_002,FAC_MUM_01,False
SHP_906052F486,2026-02-24T08:26:25.029133Z,2026-02-24,Ahmedabad,GJ,Bengaluru,KA,rail,664,2.63,SKU_PLASTIC,183.37,SUP_GUJ_003,FAC_CHN_01,False
SHP_B9F547AE93,2026-02-24T08:26:27.034841Z,2026-02-24,Delhi,DL,Chennai,TN,road,1689,5.86,SKU_BEARING,167.45,SUP_GUJ_003,FAC_BLR_01,True
SHP_2A66C8C0B9,2026-02-24T08:26:29.040783Z,2026-02-24,Mumbai,MH,Jaipur,RJ,road,905,9.76,SKU_GEARBOX,117.31,SUP_TN_004,FAC_PUNE_01,False
SHP_A0B69E04E4,2026-02-24T08:26:31.045321Z,2026-02-24,Chennai,TN,Delhi,DL,road,588,12.84,SKU_MOTOR,45.11,SUP_GUJ_003,FAC_PUNE_01,False
SHP_E9D5C29237,2026-02-24T08:26:33.068049Z,2026-02-24,Ahmedabad,GJ,Jaipur,RJ,road,1223,4.6,SKU_MOTOR,65.95,SUP_TAT_001,FAC_BLR_01,False
SHP_965448116E,2026-02-24T08:26:35.072383Z,2026-02-24,Hyderabad,TS,Jaipur,RJ,sea,941,17.67,SKU_STEEL,158.67,SUP_TAT_001,FAC_MUM_01,False
SHP_7195BA16A0,2026-02-24T08:26:37.079663Z,2026-02-24,Jaipur,RJ,Delhi,DL,road,280,12.19,SKU_PLASTIC,94.05,SUP_MAH_002,FAC_BLR_01,True
SHP_6EB6010AF5,2026-02-24T08:26:39.088987Z,2026-02-24,Pune,MH,Ahmedabad,GJ,sea,821,16.59,SKU_PLASTIC,56.14,SUP_TAT_001,FAC_MUM_01,False
SHP_3165B591FB,2026-02-24T08:26:41.094072Z,2026-02-24,Chennai,TN,Jaipur,RJ,road,1639,15.92,SKU_GEARBOX,14.97,SUP_MAH_002,FAC_PUNE_01,False
SHP_0BABDF458F,2026-02-24T08:26:43.098733Z,2026-02-24,Ahmedabad,GJ,Bengaluru,KA,air,873,2.58,SKU_STEEL,52.32,SUP_MAH_002,FAC_PUNE_01,True
SHP_6156942E1C,2026-02-24T08:26:45.110413Z,2026-02-24,Kolkata,WB,Jaipur,RJ,road,1016,16.57,SKU_MOTOR,150.42,SUP_TN_004,FAC_PUNE_01,False
SHP_068B3FE321,2026-02-24T08:26:47.118878Z,2026-02-24,Pune,MH,Delhi,DL,rail,1420,2.44,SKU_MOTOR,46.02,SUP_TN_004,FAC_BLR_01,False
SHP_2CA8115F4A,2026-02-24T08:26:49.123059Z,2026-02-24,Bengaluru,KA,Hyderabad,TS,road,570,7.21,SKU_BEARING,44.58,SUP_MAH_002,FAC_PUNE_01,False
SHP_BF0BC0E8B3,2026-02-24T08:26:51.130758Z,2026-02-24,Bengaluru,KA,Jaipur,RJ,rail,1561,3.15,SKU_STEEL,110.73,SUP_TAT_001,FAC_CHN_01,False
SHP_EAB0E8C8A3,2026-02-24T08:26:53.134656Z,2026-02-24,Mumbai,MH,Hyderabad,TS,road,658,8.68,SKU_PLASTIC,22.49,SUP_TN_004,FAC_CHN_01,False
SHP_6EEF33D5B8,2026-02-24T08:26:55.143143Z,2026-02-24,Bengaluru,KA,Kolkata,WB,rail,1339,2.94,SKU_PLASTIC,24.6,SUP_GUJ_003,FAC_PUNE_01,False
SHP_C56C62C542,2026-02-24T08:26:57.147256Z,2026-02-24,Jaipur,RJ,Hyderabad,TS,rail,437,14.87,SKU_GEARBOX,176.53,SUP_TN_004,FAC_BLR_01,False
SHP_B5CCA550B0,2026-02-24T08:26:59.154613Z,2026-02-24,Pune,MH,Ahmedabad,GJ,rail,1402,16.8,SKU_MOTOR,154.13,SUP_GUJ_003,FAC_MUM_01,False
SHP_44075CA17D,2026-02-24T08:27:01.158354Z,2026-02-24,Kolkata,WB,Delhi,DL,rail,1500,11.11,SKU_STEEL,186.46,SUP_GUJ_003,FAC_MUM_01,True
SHP_1BF12BA0A7,2026-02-24T08:27:03.165779Z,2026-02-24,Hyderabad,TS,Ahmedabad,GJ,road,458,12.95,SKU_STEEL,168.98,SUP_MAH_002,FAC_MUM_01,True
SHP_0386A6E073,2026-02-24T08:27:05.172703Z,2026-02-24,Jaipur,RJ,Bengaluru,KA,rail,1150,7.53,SKU_STEEL,174.33,SUP_GUJ_003,FAC_PUNE_01,False
SHP_3B2BA21FDC,2026-02-24T08:27:07.179377Z,2026-02-24,Mumbai,MH,Pune,MH,air,150,16.46,SKU_GEARBOX,187.41,SUP_GUJ_003,FAC_CHN_01,True
SHP_2D3943DEC3,2026-02-24T08:27:09.185061Z,2026-02-24,Hyderabad,TS,Delhi,DL,road,1749,17.2,SKU_MOTOR,121.91,SUP_GUJ_003,FAC_CHN_01,False
SHP_9752CF5A04,2026-02-24T08:27:11.193377Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,air,1025,12.97,SKU_GEARBOX,68.37,SUP_GUJ_003,FAC_MUM_01,True
SHP_880E2547ED,2026-02-24T08:27:13.204779Z,2026-02-24,Chennai,TN,Pune,MH,rail,1265,15.97,SKU_STEEL,62.27,SUP_MAH_002,FAC_MUM_01,False
SHP_17EA0B27F6,2026-02-24T08:27:15.208847Z,2026-02-24,Chennai,TN,Delhi,DL,road,585,16.12,SKU_STEEL,40.16,SUP_GUJ_003,FAC_BLR_01,False
SHP_97BD0D7CF9,2026-02-24T08:27:17.212309Z,2026-02-24,Mumbai,MH,Jaipur,RJ,road,468,15.74,SKU_STEEL,199.83,SUP_TN_004,FAC_CHN_01,False
SHP_ECB5651943,2026-02-24T08:27:19.216172Z,2026-02-24,Mumbai,MH,Pune,MH,road,150,4.79,SKU_PLASTIC,21.41,SUP_MAH_002,FAC_BLR_01,True
SHP_A0365C0BC8,2026-02-24T08:27:21.232474Z,2026-02-24,Ahmedabad,GJ,Mumbai,MH,road,530,2.67,SKU_BEARING,38.89,SUP_TN_004,FAC_CHN_01,True
SHP_2EFC987C73,2026-02-24T08:27:23.243011Z,2026-02-24,Kolkata,WB,Pune,MH,road,540,8.4,SKU_BEARING,135.87,SUP_MAH_002,FAC_BLR_01,False
SHP_7DE7908063,2026-02-24T08:27:25.247156Z,2026-02-24,Chennai,TN,Kolkata,WB,rail,364,7.38,SKU_MOTOR,139.9,SUP_TAT_001,FAC_CHN_01,False
SHP_BD07F23685,2026-02-24T08:27:27.251673Z,2026-02-24,Kolkata,WB,Ahmedabad,GJ,sea,1027,11.08,SKU_STEEL,78.04,SUP_GUJ_003,FAC_PUNE_01,False
SHP_E048614775,2026-02-24T08:27:29.256706Z,2026-02-24,Chennai,TN,Ahmedabad,GJ,road,1358,9.58,SKU_BEARING,112.2,SUP_TN_004,FAC_BLR_01,False
SHP_CF3A4969AF,2026-02-24T08:27:31.277958Z,2026-02-24,Mumbai,MH,Kolkata,WB,road,885,16.71,SKU_PLASTIC,148.88,SUP_TN_004,FAC_CHN_01,False
SHP_36C778F514,2026-02-24T08:27:33.297412Z,2026-02-24,Hyderabad,TS,Chennai,TN,road,712,14.04,SKU_STEEL,52.0,SUP_MAH_002,FAC_CHN_01,False
